Date,sku,product_name,category,units_sold,price,promotion,store,stock_level,is_assembly_required,customer_rating,fulfillment_center_id,profit_margin_percent,is_seasonal_item
2024-05-14,FORNYAD-011,Förnyad Mug,Kitchen,48.58,3.44,0,Milan,103,False,4.74,MIL_FC,35.89,False
2025-01-25,POANG-005,Poäng Chair,Living Room,5.0,499.0,0,Zenata,135,True,4.04,MOR_FC_ZN,31.08,False
2024-03-08,FORNYAD-011,Förnyad Mug,Kitchen,13.96,3.44,0,Barcelona,288,False,4.66,BCN_FC,35.89,False
2024-06-28,RASKOG-013,Råskog Cart,Storage,32.64,49.0,0,Thessaloniki,529,False,4.39,THS_FC,34.36,False
2024-08-02,ALEX-012,Alex Drawer Unit,Office,33.89,93.31,0,Bordeaux,721,True,4.29,BDX_FC,33.03,False
2025-02-09,MALM-009,Malm Dresser,Bedroom,6.18,200.76,0,Milan,640,True,4.48,MIL_FC,32.46,False
2024-12-05,FORNYAD-011,Förnyad Mug,Kitchen,47.91,3.44,0,Athens,113,False,4.8,ATH_FC,35.89,True
2024-08-17,LACK-004,Lack Table,Living Room,17.0,69.98,1,Zenata,500,True,4.91,MOR_FC_ZN,10.71,False
2024-04-26,RASKOG-013,Råskog Cart,Storage,21.32,49.0,0,Thessaloniki,517,False,4.03,THS_FC,34.36,False
2024-07-07,FJADRAR-014,Fjädrar Cushion,Decoration,21.74,23.1,0,Porto,562,False,4.24,OPO_FC,31.74,False
2024-12-02,FJADRAR-014,Fjädrar Cushion,Decoration,36.82,23.1,0,Rome,402,False,3.87,ROM_FC,31.74,False
2025-05-28,RASKOG-013,Råskog Cart,Storage,10.58,49.0,0,Bordeaux,140,False,4.02,BDX_FC,34.36,False
2024-10-21,FJADRAR-014,Fjädrar Cushion,Decoration,18.22,23.1,0,Bordeaux,762,False,4.77,BDX_FC,31.74,True
2024-01-17,FRIHET-010,Friheten Sofa Bed,Living Room,6.49,610.36,0,Barcelona,223,True,4.13,BCN_FC,32.51,False
2024-12-07,RASKOG-013,Råskog Cart,Storage,33.38,49.0,0,Milan,494,False,4.61,MIL_FC,34.36,False
2024-09-04,FRIHET-010,Friheten Sofa Bed,Living Room,7.39,457.77,1,Naples,417,True,4.59,NAP_FC,10.01,False
2024-07-12,FORNYAD-011,Förnyad Mug,Kitchen,9.92,3.44,0,Marseille,166,False,4.12,MRS_FC,35.89,False
2024-03-11,FRIHET-010,Friheten Sofa Bed,Living Room,41.62,610.36,0,Barcelona,480,True,4.69,BCN_FC,32.51,False
2025-04-11,ALEX-012,Alex Drawer Unit,Office,48.13,93.31,0,Athens,144,True,4.44,ATH_FC,33.03,False
2024-10-09,FJADRAR-014,Fjädrar Cushion,Decoration,29.41,23.1,0,Milan,799,False,4.22,MIL_FC,31.74,False
2024-06-19,FJADRAR-014,Fjädrar Cushion,Decoration,21.93,17.32,1,Bordeaux,339,False,4.67,BDX_FC,8.99,False
2024-11-20,RASKOG-013,Råskog Cart,Storage,48.16,49.0,0,Milan,733,False,4.27,MIL_FC,34.36,False
2025-05-23,FRIHET-010,Friheten Sofa Bed,Living Room,19.11,610.36,0,Thessaloniki,639,True,4.57,THS_FC,32.51,False
2025-03-23,FORNYAD-011,Förnyad Mug,Kitchen,21.0,3.44,0,Barcelona,129,False,3.95,BCN_FC,35.89,False
2024-08-06,RASKOG-013,Råskog Cart,Storage,31.04,49.0,0,Thessaloniki,517,False,4.51,THS_FC,34.36,False
2024-06-26,RASKOG-013,Råskog Cart,Storage,46.84,49.0,0,Rome,436,False,4.41,ROM_FC,34.36,False
2024-04-18,FORNYAD-011,Förnyad Mug,Kitchen,28.28,2.58,1,Rome,634,False,4.28,ROM_FC,14.53,True
2025-02-02,FORNYAD-011,Förnyad Mug,Kitchen,11.59,3.44,0,Porto,114,False,3.87,OPO_FC,35.89,False
2024-11-24,ALEX-012,Alex Drawer Unit,Office,43.71,93.31,0,Marseille,442,True,4.12,MRS_FC,33.03,False
2024-07-01,MALM-009,Malm Dresser,Bedroom,39.34,200.76,0,Athens,170,True,4.8,ATH_FC,32.46,False
2024-06-26,FRIHET-010,Friheten Sofa Bed,Living Room,29.23,610.36,0,Barcelona,109,True,4.97,BCN_FC,32.51,False
2024-08-31,FORNYAD-011,Förnyad Mug,Kitchen,27.84,3.44,0,Porto,636,False,4.82,OPO_FC,35.89,False
2024-11-11,MALM-009,Malm Dresser,Bedroom,41.03,200.76,0,Marseille,569,True,4.34,MRS_FC,32.46,False
2024-05-11,RASKOG-013,Råskog Cart,Storage,33.16,49.0,0,Athens,50,False,4.93,ATH_FC,34.36,False
2024-05-18,FRIHET-010,Friheten Sofa Bed,Living Room,43.49,610.36,0,Athens,484,True,4.56,ATH_FC,32.51,False
2024-11-02,FRIHET-010,Friheten Sofa Bed,Living Room,32.14,610.36,0,Athens,201,True,4.96,ATH_FC,32.51,False
2024-04-03,FJADRAR-014,Fjädrar Cushion,Decoration,25.09,23.1,0,Porto,576,False,4.25,OPO_FC,31.74,False
2024-04-26,ALEX-012,Alex Drawer Unit,Office,12.37,93.31,0,Porto,766,True,4.88,OPO_FC,33.03,False
2024-08-19,RASKOG-013,Råskog Cart,Storage,9.82,36.75,1,Marseille,216,False,4.54,MRS_FC,12.47,False
2024-08-01,FORNYAD-011,Förnyad Mug,Kitchen,29.04,3.44,0,Marseille,211,False,4.51,MRS_FC,35.89,False
2024-11-26,MALM-009,Malm Dresser,Bedroom,12.08,200.76,0,Barcelona,298,True,4.33,BCN_FC,32.46,False
2024-08-10,POANG-005,Poäng Chair,Living Room,14.0,499.0,0,Zenata,98,True,4.28,MOR_FC_ZN,31.08,False
2024-01-14,RASKOG-013,Råskog Cart,Storage,18.27,49.0,0,Rome,361,False,3.81,ROM_FC,34.36,False
2024-01-31,ALEX-012,Alex Drawer Unit,Office,6.47,93.31,0,Porto,198,True,4.35,OPO_FC,33.03,False
2024-03-01,FORNYAD-011,Förnyad Mug,Kitchen,43.41,3.44,0,Marseille,672,False,4.35,MRS_FC,35.89,False
2024-04-15,FORNYAD-011,Förnyad Mug,Kitchen,47.98,3.44,0,Thessaloniki,401,False,4.78,THS_FC,35.89,False
2024-04-22,ALEX-012,Alex Drawer Unit,Office,40.53,93.31,0,Rome,779,True,4.89,ROM_FC,33.03,False
2024-06-24,FRIHET-010,Friheten Sofa Bed,Living Room,10.89,610.36,0,Athens,789,True,4.92,ATH_FC,32.51,False
2024-01-17,FORNYAD-011,Förnyad Mug,Kitchen,41.22,3.44,0,Athens,786,False,4.41,ATH_FC,35.89,False
2024-06-05,FJADRAR-014,Fjädrar Cushion,Decoration,10.16,17.32,1,Rome,292,False,4.79,ROM_FC,8.99,True
2024-03-06,FORNYAD-011,Förnyad Mug,Kitchen,9.96,3.44,0,Valencia,741,False,4.15,VLC_FC,35.89,True
2024-10-21,RASKOG-013,Råskog Cart,Storage,39.33,49.0,0,Milan,789,False,4.67,MIL_FC,34.36,False
2024-11-19,FORNYAD-011,Förnyad Mug,Kitchen,28.87,3.44,0,Rome,684,False,3.81,ROM_FC,35.89,False
2024-07-16,FRIHET-010,Friheten Sofa Bed,Living Room,38.03,457.77,1,Marseille,21,True,4.94,MRS_FC,10.01,False
2024-06-18,ALEX-012,Alex Drawer Unit,Office,25.37,93.31,0,Thessaloniki,159,True,4.74,THS_FC,33.03,False
2024-05-07,ALEX-012,Alex Drawer Unit,Office,19.93,93.31,0,Porto,579,True,4.43,OPO_FC,33.03,False
2024-12-05,FJADRAR-014,Fjädrar Cushion,Decoration,16.38,23.1,0,Bordeaux,457,False,4.57,BDX_FC,31.74,True
2024-06-22,ALEX-012,Alex Drawer Unit,Office,32.48,69.98,1,Barcelona,77,True,4.47,BCN_FC,10.71,False
2025-05-03,ALEX-012,Alex Drawer Unit,Office,11.72,69.98,1,Naples,600,True,3.94,NAP_FC,10.71,False
2025-05-02,MALM-009,Malm Dresser,Bedroom,28.07,150.57,1,Porto,427,True,4.07,OPO_FC,9.95,False
2024-06-03,FJADRAR-014,Fjädrar Cushion,Decoration,43.92,23.1,0,Valencia,688,False,4.33,VLC_FC,31.74,True
2024-06-02,FJADRAR-014,Fjädrar Cushion,Decoration,36.62,23.1,0,Barcelona,776,False,4.59,BCN_FC,31.74,False
2024-05-03,ALEX-012,Alex Drawer Unit,Office,42.16,93.31,0,Milan,117,True,4.51,MIL_FC,33.03,False
2024-07-17,FJADRAR-014,Fjädrar Cushion,Decoration,26.58,23.1,0,Bordeaux,565,False,4.64,BDX_FC,31.74,False
2024-11-03,MALM-009,Malm Dresser,Bedroom,11.19,200.76,0,Thessaloniki,732,True,4.8,THS_FC,32.46,False
2024-12-04,ALEX-012,Alex Drawer Unit,Office,15.97,93.31,0,Porto,633,True,4.41,OPO_FC,33.03,False
2024-10-18,FORNYAD-011,Förnyad Mug,Kitchen,22.1,3.44,0,Valencia,290,False,4.77,VLC_FC,35.89,False
2024-07-12,MALM-009,Malm Dresser,Bedroom,5.67,200.76,0,Barcelona,351,True,3.82,BCN_FC,32.46,False
2025-01-21,FRIHET-010,Friheten Sofa Bed,Living Room,48.88,610.36,0,Valencia,433,True,3.95,VLC_FC,32.51,False
2024-02-14,FJADRAR-014,Fjädrar Cushion,Decoration,37.99,23.1,0,Thessaloniki,761,False,3.96,THS_FC,31.74,False
2024-12-31,ALEX-012,Alex Drawer Unit,Office,27.33,93.31,0,Thessaloniki,551,True,4.12,THS_FC,33.03,False
2024-03-11,FRIHET-010,Friheten Sofa Bed,Living Room,49.78,610.36,0,Naples,448,True,4.02,NAP_FC,32.51,True
2024-08-15,FRIHET-010,Friheten Sofa Bed,Living Room,15.35,610.36,0,Porto,173,True,4.02,OPO_FC,32.51,False
2024-02-25,MALM-009,Malm Dresser,Bedroom,38.82,200.76,0,Valencia,226,True,4.15,VLC_FC,32.46,False
2024-12-08,FRIHET-010,Friheten Sofa Bed,Living Room,24.33,610.36,0,Porto,305,True,4.7,OPO_FC,32.51,False
2024-12-30,ALEX-012,Alex Drawer Unit,Office,29.37,93.31,0,Barcelona,29,True,4.94,BCN_FC,33.03,False
2024-08-13,FRIHET-010,Friheten Sofa Bed,Living Room,44.48,610.36,0,Rome,715,True,4.17,ROM_FC,32.51,False
2024-02-06,FJADRAR-014,Fjädrar Cushion,Decoration,48.27,23.1,0,Athens,763,False,3.84,ATH_FC,31.74,True
2024-11-20,MALM-009,Malm Dresser,Bedroom,35.69,200.76,0,Thessaloniki,593,True,4.86,THS_FC,32.46,False
2024-07-27,ALEX-012,Alex Drawer Unit,Office,12.55,93.31,0,Athens,137,True,4.73,ATH_FC,33.03,False
2024-08-07,FORNYAD-011,Förnyad Mug,Kitchen,47.19,3.44,0,Porto,631,False,3.86,OPO_FC,35.89,False
2024-06-07,ALEX-012,Alex Drawer Unit,Office,18.04,93.31,0,Thessaloniki,546,True,4.03,THS_FC,33.03,False
2024-05-27,RASKOG-013,Råskog Cart,Storage,5.86,36.75,1,Barcelona,764,False,4.53,BCN_FC,12.47,False
2024-06-18,ALEX-012,Alex Drawer Unit,Office,23.67,93.31,0,Thessaloniki,415,True,4.99,THS_FC,33.03,True
2024-08-19,RASKOG-013,Råskog Cart,Storage,14.57,49.0,0,Valencia,592,False,4.24,VLC_FC,34.36,False
2024-03-28,RASKOG-013,Råskog Cart,Storage,36.56,36.75,1,Barcelona,71,False,4.89,BCN_FC,12.47,True
2024-11-06,ALEX-012,Alex Drawer Unit,Office,13.95,93.31,0,Barcelona,230,True,4.08,BCN_FC,33.03,True
2024-07-25,FORNYAD-011,Förnyad Mug,Kitchen,16.02,3.44,0,Milan,312,False,4.49,MIL_FC,35.89,False
2024-03-09,RASKOG-013,Råskog Cart,Storage,7.2,49.0,0,Bordeaux,57,False,3.97,BDX_FC,34.36,False
2024-08-25,ALEX-012,Alex Drawer Unit,Office,9.22,93.31,0,Barcelona,594,True,4.04,BCN_FC,33.03,False
2025-01-30,RASKOG-013,Råskog Cart,Storage,49.98,49.0,0,Naples,61,False,4.72,NAP_FC,34.36,False
2024-08-25,RASKOG-013,Råskog Cart,Storage,20.31,49.0,0,Milan,337,False,4.73,MIL_FC,34.36,False
2024-08-16,FJADRAR-014,Fjädrar Cushion,Decoration,20.68,23.1,0,Naples,507,False,4.98,NAP_FC,31.74,False
2025-01-12,FJADRAR-014,Fjädrar Cushion,Decoration,20.88,23.1,0,Thessaloniki,191,False,3.84,THS_FC,31.74,False
2025-05-27,ALEX-012,Alex Drawer Unit,Office,33.89,93.31,0,Marseille,258,True,4.07,MRS_FC,33.03,False
2024-02-06,FORNYAD-011,Förnyad Mug,Kitchen,36.55,2.58,1,Athens,215,False,3.9,ATH_FC,14.53,False
2024-10-04,FRIHET-010,Friheten Sofa Bed,Living Room,47.26,610.36,0,Naples,721,True,4.35,NAP_FC,32.51,False
2025-04-21,ALEX-012,Alex Drawer Unit,Office,34.52,93.31,0,Rome,129,True,4.73,ROM_FC,33.03,False
2024-12-27,MALM-009,Malm Dresser,Bedroom,40.36,200.76,0,Naples,440,True,4.12,NAP_FC,32.46,False
2024-09-24,FRIHET-010,Friheten Sofa Bed,Living Room,39.44,610.36,0,Barcelona,530,True,4.45,BCN_FC,32.51,False
2024-11-15,FJADRAR-014,Fjädrar Cushion,Decoration,27.89,23.1,0,Milan,162,False,4.08,MIL_FC,31.74,False
2024-11-29,FJADRAR-014,Fjädrar Cushion,Decoration,23.24,23.1,0,Barcelona,672,False,3.81,BCN_FC,31.74,False
2024-10-17,ALEX-012,Alex Drawer Unit,Office,14.14,93.31,0,Athens,696,True,4.03,ATH_FC,33.03,False
2024-01-27,FRIHET-010,Friheten Sofa Bed,Living Room,17.2,610.36,0,Rome,131,True,4.54,ROM_FC,32.51,False
2024-11-01,FRIHET-010,Friheten Sofa Bed,Living Room,37.94,610.36,0,Marseille,115,True,4.21,MRS_FC,32.51,False
2025-04-01,FJADRAR-014,Fjädrar Cushion,Decoration,14.02,23.1,0,Rome,471,False,4.61,ROM_FC,31.74,True
2024-07-23,MALM-009,Malm Dresser,Bedroom,38.09,200.76,0,Rome,233,True,4.37,ROM_FC,32.46,False
2024-02-19,FORNYAD-011,Förnyad Mug,Kitchen,41.91,3.44,0,Thessaloniki,86,False,4.15,THS_FC,35.89,False
2024-03-31,RASKOG-013,Råskog Cart,Storage,25.04,49.0,0,Rome,634,False,4.31,ROM_FC,34.36,False
2025-04-30,ALEX-012,Alex Drawer Unit,Office,45.75,93.31,0,Marseille,49,True,4.11,MRS_FC,33.03,False
2025-01-09,MALM-009,Malm Dresser,Bedroom,14.85,150.57,1,Rome,648,True,4.04,ROM_FC,9.95,False
2024-01-13,FRIHET-010,Friheten Sofa Bed,Living Room,17.78,610.36,0,Bordeaux,553,True,4.21,BDX_FC,32.51,True
2025-01-11,FJADRAR-014,Fjädrar Cushion,Decoration,23.26,23.1,0,Naples,271,False,4.76,NAP_FC,31.74,False
2024-04-25,FORNYAD-011,Förnyad Mug,Kitchen,11.39,3.44,0,Naples,524,False,4.45,NAP_FC,35.89,True
2024-06-25,FJADRAR-014,Fjädrar Cushion,Decoration,24.06,23.1,0,Bordeaux,570,False,4.54,BDX_FC,31.74,False
2024-02-16,FJADRAR-014,Fjädrar Cushion,Decoration,22.23,23.1,0,Rome,345,False,4.69,ROM_FC,31.74,False
2025-04-24,FJADRAR-014,Fjädrar Cushion,Decoration,33.08,23.1,0,Rome,359,False,4.77,ROM_FC,31.74,False
2024-06-14,ALEX-012,Alex Drawer Unit,Office,21.04,93.31,0,Barcelona,524,True,3.93,BCN_FC,33.03,False
2025-03-08,FRIHET-010,Friheten Sofa Bed,Living Room,33.52,457.77,1,Naples,556,True,3.85,NAP_FC,10.01,False
2024-10-28,FORNYAD-011,Förnyad Mug,Kitchen,11.66,3.44,0,Valencia,662,False,3.83,VLC_FC,35.89,False
2025-04-22,LACK-004,Lack Table,Living Room,18.0,69.98,1,Zenata,466,True,4.44,MOR_FC_ZN,10.71,False
2024-06-03,ALEX-012,Alex Drawer Unit,Office,12.7,93.31,0,Porto,638,True,3.99,OPO_FC,33.03,False
2024-03-15,ALEX-012,Alex Drawer Unit,Office,26.16,69.98,1,Athens,378,True,4.07,ATH_FC,10.71,False
2024-12-09,MALM-009,Malm Dresser,Bedroom,26.12,200.76,0,Naples,72,True,4.1,NAP_FC,32.46,False
2024-10-17,FORNYAD-011,Förnyad Mug,Kitchen,8.81,2.58,1,Naples,332,False,3.94,NAP_FC,14.53,True
2024-07-08,FJADRAR-014,Fjädrar Cushion,Decoration,5.57,17.32,1,Milan,528,False,4.94,MIL_FC,8.99,False
2024-02-06,FORNYAD-011,Förnyad Mug,Kitchen,9.55,2.58,1,Marseille,181,False,4.68,MRS_FC,14.53,False
2024-06-14,FJADRAR-014,Fjädrar Cushion,Decoration,13.76,23.1,0,Bordeaux,735,False,4.08,BDX_FC,31.74,True
2024-04-27,FRIHET-010,Friheten Sofa Bed,Living Room,9.38,610.36,0,Bordeaux,75,True,4.82,BDX_FC,32.51,False
2025-01-15,MALM-009,Malm Dresser,Bedroom,41.74,200.76,0,Marseille,66,True,4.31,MRS_FC,32.46,False
2024-09-24,FORNYAD-011,Förnyad Mug,Kitchen,39.69,3.44,0,Valencia,58,False,4.59,VLC_FC,35.89,False
2024-07-17,FRIHET-010,Friheten Sofa Bed,Living Room,41.98,610.36,0,Porto,280,True,4.53,OPO_FC,32.51,False
2025-05-29,FRIHET-010,Friheten Sofa Bed,Living Room,39.76,610.36,0,Valencia,143,True,4.76,VLC_FC,32.51,True
2024-11-24,FORNYAD-011,Förnyad Mug,Kitchen,12.71,3.44,0,Naples,573,False,4.33,NAP_FC,35.89,False
2024-10-08,FJADRAR-014,Fjädrar Cushion,Decoration,40.63,23.1,0,Barcelona,788,False,3.83,BCN_FC,31.74,False
2024-10-20,RASKOG-013,Råskog Cart,Storage,45.34,49.0,0,Marseille,163,False,4.75,MRS_FC,34.36,True
2024-10-15,FORNYAD-011,Förnyad Mug,Kitchen,29.5,3.44,0,Athens,394,False,4.51,ATH_FC,35.89,True
2024-10-21,FORNYAD-011,Förnyad Mug,Kitchen,18.13,2.58,1,Marseille,592,False,4.89,MRS_FC,14.53,False
2024-04-18,ALEX-012,Alex Drawer Unit,Office,39.61,69.98,1,Bordeaux,344,True,4.57,BDX_FC,10.71,False
2025-04-16,FRIHET-010,Friheten Sofa Bed,Living Room,33.15,610.36,0,Barcelona,459,True,4.59,BCN_FC,32.51,True
2024-05-23,ALEX-012,Alex Drawer Unit,Office,34.58,93.31,0,Thessaloniki,761,True,4.81,THS_FC,33.03,False
2025-02-20,FJADRAR-014,Fjädrar Cushion,Decoration,11.44,23.1,0,Milan,264,False,4.93,MIL_FC,31.74,True
2024-03-19,FORNYAD-011,Förnyad Mug,Kitchen,18.21,2.58,1,Thessaloniki,759,False,4.85,THS_FC,14.53,False
2024-11-24,BILLY-001,Billy Bookcase,Storage,12.0,549.0,0,Zenata,350,True,4.8,MOR_FC_ZN,37.27,False
2024-08-02,FJADRAR-014,Fjädrar Cushion,Decoration,38.37,17.32,1,Valencia,124,False,4.61,VLC_FC,8.99,True
2024-08-22,FRIHET-010,Friheten Sofa Bed,Living Room,48.55,610.36,0,Thessaloniki,629,True,4.65,THS_FC,32.51,False
2025-02-09,FORNYAD-011,Förnyad Mug,Kitchen,35.81,3.44,0,Bordeaux,254,False,4.79,BDX_FC,35.89,False
2025-03-23,ALEX-012,Alex Drawer Unit,Office,8.07,93.31,0,Porto,468,True,3.97,OPO_FC,33.03,False
2024-11-24,ALEX-012,Alex Drawer Unit,Office,46.82,93.31,0,Barcelona,458,True,4.04,BCN_FC,33.03,False
2024-06-04,FJADRAR-014,Fjädrar Cushion,Decoration,16.77,23.1,0,Naples,703,False,3.94,NAP_FC,31.74,False
2024-12-15,FORNYAD-011,Förnyad Mug,Kitchen,38.23,3.44,0,Thessaloniki,66,False,3.81,THS_FC,35.89,False
2024-07-26,ALEX-012,Alex Drawer Unit,Office,5.85,93.31,0,Valencia,221,True,3.93,VLC_FC,33.03,False
2025-05-27,FJADRAR-014,Fjädrar Cushion,Decoration,9.26,23.1,0,Bordeaux,144,False,3.81,BDX_FC,31.74,False
2025-04-16,FRIHET-010,Friheten Sofa Bed,Living Room,32.07,610.36,0,Bordeaux,571,True,4.82,BDX_FC,32.51,False
